xflr5 v6.61

Test
T1-21.0 m/s-Panel
QInf  =,   21.000000 ,m/s
Alpha = ,   4.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.404883
Cy    = ,   0.000000
Cd=,   0.019744,ICd=,    0.009905,PCd=,    0.009840
Cl   = ,2.47087e-16
Cm   =,    -0.12442
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    0.048519, YCP=,   -0.000000, ZCP=,    0.008226 
XNP=,    0.000000
Bending =,    1.232522

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -0.4163,   0.1600, -2.728, 0.061520, 0.009951, 0.002931,-0.047884,-0.017337, 0.8369, 0.9294, 0.3909, 0.0000
   -0.4134,   0.1600, -2.600, 0.105572, 0.010038, 0.004794,-0.050988,-0.016407, 0.8275, 0.9455, 0.3666, 0.0000
   -0.4078,   0.1600, -2.478, 0.151117, 0.010078, 0.006539,-0.047769,-0.008755, 0.8195, 0.9565, 0.3030, 0.0001
   -0.3993,   0.1600, -2.356, 0.194646, 0.010086, 0.008007,-0.055838,-0.008320, 0.8120, 0.9652, 0.2905, 0.0007
   -0.3881,   0.1600, -2.228, 0.235200, 0.010043, 0.009151,-0.067389,-0.010360, 0.8041, 0.9725, 0.2922, 0.0025
   -0.3743,   0.1600, -2.097, 0.272287, 0.009988, 0.009970,-0.079426,-0.013078, 0.7965, 0.9791, 0.2962, 0.0064
   -0.3579,   0.1600, -1.966, 0.305668, 0.009913, 0.010494,-0.090764,-0.015767, 0.7892, 0.9848, 0.2996, 0.0140
   -0.3391,   0.1600, -1.839, 0.335289, 0.009847, 0.010768,-0.100943,-0.018161, 0.7827, 0.9899, 0.3019, 0.0271
   -0.3179,   0.1600, -1.720, 0.361239, 0.009791, 0.010844,-0.109827,-0.020180, 0.7760, 0.9938, 0.3034, 0.0482
   -0.2946,   0.1600, -1.609, 0.383706, 0.009740, 0.010777,-0.117433,-0.021827, 0.7684, 0.9960, 0.3042, 0.0795
   -0.2693,   0.1600, -1.509, 0.402938, 0.009692, 0.010616,-0.123852,-0.023144, 0.7615, 0.9978, 0.3046, 0.1240
   -0.2421,   0.1600, -1.421, 0.419205, 0.009665, 0.010401,-0.129205,-0.024180, 0.7549, 0.9987, 0.3047, 0.1843
   -0.2133,   0.1600, -1.345, 0.432778, 0.009643, 0.010163,-0.133610,-0.024987, 0.7494, 0.9994, 0.3047, 0.2631
   -0.1830,   0.1600, -1.281, 0.443914, 0.009625, 0.009928,-0.137182,-0.025608, 0.7447, 1.0000, 0.3045, 0.3628
   -0.1515,   0.1600, -1.229, 0.452839, 0.009619, 0.009713,-0.140014,-0.026078, 0.7404, 1.0000, 0.3044, 0.4857
   -0.1189,   0.1600, -1.187, 0.459745, 0.009615, 0.009529,-0.142188,-0.026424, 0.7370, 1.0000, 0.3042, 0.6333
   -0.0855,   0.1600, -1.157, 0.464788, 0.009612, 0.009386,-0.143765,-0.026667, 0.7345, 1.0000, 0.3041, 0.8068
   -0.0515,   0.1600, -1.137, 0.468085, 0.009610, 0.009288,-0.144791,-0.026821, 0.7329, 1.0000, 0.3040, 1.0066
   -0.0172,   0.1600, -1.127, 0.469714, 0.009609, 0.009238,-0.145297,-0.026896, 0.7321, 1.0000, 0.3039, 1.2325
    0.0172,   0.1600, -1.127, 0.469714, 0.009609, 0.009238,-0.145297,-0.026896, 0.7321, 1.0000, 0.3039, 1.2325
    0.0515,   0.1600, -1.137, 0.468085, 0.009610, 0.009288,-0.144791,-0.026821, 0.7329, 1.0000, 0.3040, 1.0066
    0.0855,   0.1600, -1.157, 0.464788, 0.009612, 0.009386,-0.143765,-0.026667, 0.7345, 1.0000, 0.3041, 0.8068
    0.1189,   0.1600, -1.187, 0.459745, 0.009615, 0.009529,-0.142188,-0.026424, 0.7370, 1.0000, 0.3042, 0.6333
    0.1515,   0.1600, -1.229, 0.452839, 0.009619, 0.009713,-0.140014,-0.026078, 0.7404, 1.0000, 0.3044, 0.4857
    0.1830,   0.1600, -1.281, 0.443914, 0.009625, 0.009928,-0.137182,-0.025608, 0.7447, 1.0000, 0.3045, 0.3628
    0.2133,   0.1600, -1.345, 0.432778, 0.009643, 0.010163,-0.133610,-0.024987, 0.7494, 0.9994, 0.3047, 0.2631
    0.2421,   0.1600, -1.421, 0.419205, 0.009665, 0.010401,-0.129205,-0.024180, 0.7549, 0.9987, 0.3047, 0.1843
    0.2693,   0.1600, -1.509, 0.402938, 0.009692, 0.010616,-0.123852,-0.023144, 0.7615, 0.9978, 0.3046, 0.1240
    0.2946,   0.1600, -1.609, 0.383706, 0.009740, 0.010777,-0.117433,-0.021827, 0.7684, 0.9960, 0.3042, 0.0795
    0.3179,   0.1600, -1.720, 0.361239, 0.009791, 0.010844,-0.109827,-0.020180, 0.7760, 0.9938, 0.3034, 0.0482
    0.3391,   0.1600, -1.839, 0.335289, 0.009847, 0.010768,-0.100943,-0.018161, 0.7827, 0.9899, 0.3019, 0.0271
    0.3579,   0.1600, -1.966, 0.305668, 0.009913, 0.010494,-0.090764,-0.015767, 0.7892, 0.9848, 0.2996, 0.0140
    0.3743,   0.1600, -2.097, 0.272287, 0.009988, 0.009970,-0.079426,-0.013078, 0.7965, 0.9791, 0.2962, 0.0064
    0.3881,   0.1600, -2.228, 0.235200, 0.010043, 0.009151,-0.067389,-0.010360, 0.8041, 0.9725, 0.2922, 0.0025
    0.3993,   0.1600, -2.356, 0.194646, 0.010086, 0.008007,-0.055838,-0.008320, 0.8120, 0.9652, 0.2905, 0.0007
    0.4078,   0.1600, -2.478, 0.151117, 0.010078, 0.006539,-0.047769,-0.008755, 0.8195, 0.9565, 0.3030, 0.0001
    0.4134,   0.1600, -2.600, 0.105572, 0.010038, 0.004794,-0.050988,-0.016407, 0.8275, 0.9455, 0.3666, 0.0000
    0.4163,   0.1600, -2.728, 0.061520, 0.009951, 0.002931,-0.047884,-0.017337, 0.8369, 0.9294, 0.3909, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
  65,   1.588e-01,  -4.078e-01,   2.322e-04,       0.019,       0.000,      -1.000,   1.644e-05,      0.1195
  66,   1.542e-01,  -4.078e-01,   3.273e-05,       0.052,       0.000,      -0.999,   4.843e-05,      0.0833
  67,   1.453e-01,  -4.078e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   7.768e-05,      0.0287
  68,   1.326e-01,  -4.078e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.024e-04,     -0.0197
  69,   1.169e-01,  -4.078e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.211e-04,     -0.0554
  70,   9.897e-02,  -4.078e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   1.326e-04,     -0.0770
  71,   7.997e-02,  -4.078e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   1.365e-04,     -0.0834
  72,   6.097e-02,  -4.078e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.324e-04,     -0.0817
  73,   4.307e-02,  -4.078e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.208e-04,     -0.0795
  74,   2.732e-02,  -4.078e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.022e-04,     -0.0794
  75,   1.462e-02,  -4.078e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   7.788e-05,     -0.0673
  76,   5.725e-03,  -4.078e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   4.967e-05,      0.0448
  77,   1.144e-03,  -4.078e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.013e-05,      0.4670
  78,   1.144e-03,  -4.078e-01,   1.487e-03,      -0.767,       0.000,       0.642,   2.560e-05,      0.3031
  79,   5.725e-03,  -4.078e-01,   4.460e-03,      -0.421,       0.000,       0.907,   5.331e-05,     -0.3255
  80,   1.462e-02,  -4.078e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   7.979e-05,     -0.4171
  81,   2.732e-02,  -4.078e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.029e-04,     -0.3786
  82,   4.307e-02,  -4.078e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.209e-04,     -0.3261
  83,   6.097e-02,  -4.078e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.324e-04,     -0.2797
  84,   7.997e-02,  -4.078e-01,   1.049e-02,       0.073,       0.000,       0.997,   1.367e-04,     -0.2254
  85,   9.897e-02,  -4.078e-01,   8.692e-03,       0.117,       0.000,       0.993,   1.333e-04,     -0.1618
  86,   1.169e-01,  -4.078e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.220e-04,     -0.1028
  87,   1.326e-01,  -4.078e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.033e-04,     -0.0504
  88,   1.453e-01,  -4.078e-01,   2.079e-03,       0.146,       0.000,       0.989,   7.832e-05,     -0.0004
  89,   1.542e-01,  -4.078e-01,   8.574e-04,       0.120,       0.000,       0.993,   4.871e-05,      0.0510
  90,   1.588e-01,  -4.078e-01,   3.496e-04,       0.082,      -0.000,       0.997,   1.649e-05,      0.0800
Strip 4
  91,   1.588e-01,  -3.993e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.286e-05,      0.1699
  92,   1.542e-01,  -3.993e-01,   3.273e-05,       0.052,       0.000,      -0.999,   6.734e-05,      0.1332
  93,   1.453e-01,  -3.993e-01,  -5.423e-04,       0.072,       0.000,      -0.997,   1.080e-04,      0.0740
  94,   1.326e-01,  -3.993e-01,  -1.498e-03,       0.077,       0.000,      -0.997,   1.424e-04,      0.0148
  95,   1.169e-01,  -3.993e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   1.683e-04,     -0.0333
  96,   9.897e-02,  -3.993e-01,  -3.769e-03,       0.054,      -0.000,      -0.999,   1.844e-04,     -0.0646
  97,   7.997e-02,  -3.993e-01,  -4.587e-03,       0.033,      -0.000,      -0.999,   1.897e-04,     -0.0771
  98,   6.097e-02,  -3.993e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   1.841e-04,     -0.0783
  99,   4.307e-02,  -3.993e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   1.679e-04,     -0.0762
 100,   2.732e-02,  -3.993e-01,  -4.585e-03,      -0.044,      -0.000,      -0.999,   1.421e-04,     -0.0720
 101,   1.462e-02,  -3.993e-01,  -3.703e-03,      -0.102,      -0.000,      -0.995,   1.083e-04,     -0.0452
 102,   5.725e-03,  -3.993e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   6.906e-05,      0.0952
 103,   1.144e-03,  -3.993e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   2.799e-05,      0.5274
 104,   1.144e-03,  -3.993e-01,   1.487e-03,      -0.767,       0.000,       0.642,   3.560e-05,      0.2548
 105,   5.725e-03,  -3.993e-01,   4.460e-03,      -0.421,       0.000,       0.907,   7.412e-05,     -0.3650
 106,   1.462e-02,  -3.993e-01,   7.393e-03,      -0.239,      -0.000,       0.971,   1.109e-04,     -0.4736
 107,   2.732e-02,  -3.993e-01,   9.671e-03,      -0.128,      -0.000,       0.992,   1.431e-04,     -0.4393
 108,   4.307e-02,  -3.993e-01,   1.103e-02,      -0.050,       0.000,       0.999,   1.681e-04,     -0.3799
 109,   6.097e-02,  -3.993e-01,   1.133e-02,       0.014,       0.000,       1.000,   1.841e-04,     -0.3229
 110,   7.997e-02,  -3.993e-01,   1.049e-02,       0.073,      -0.000,       0.997,   1.901e-04,     -0.2543
 111,   9.897e-02,  -3.993e-01,   8.692e-03,       0.117,      -0.000,       0.993,   1.854e-04,     -0.1725
 112,   1.169e-01,  -3.993e-01,   6.363e-03,       0.143,       0.000,       0.990,   1.696e-04,     -0.0918
 113,   1.326e-01,  -3.993e-01,   4.010e-03,       0.154,       0.000,       0.988,   1.436e-04,     -0.0146
 114,   1.453e-01,  -3.993e-01,   2.079e-03,       0.146,       0.000,       0.989,   1.089e-04,      0.0576
 115,   1.542e-01,  -3.993e-01,   8.574e-04,       0.120,       0.000,       0.993,   6.773e-05,      0.1208
 116,   1.588e-01,  -3.993e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.293e-05,      0.1529
Strip 5
 117,   1.588e-01,  -3.881e-01,   2.322e-04,       0.019,       0.000,      -1.000,   2.913e-05,      0.1921
 118,   1.542e-01,  -3.881e-01,   3.273e-05,       0.052,       0.000,      -0.999,   8.578e-05,      0.1565
 119,   1.453e-01,  -3.881e-01,  -5.423e-04,       0.072,      -0.000,      -0.997,   1.376e-04,      0.0977
 120,   1.326e-01,  -3.881e-01,  -1.498e-03,       0.077,      -0.000,      -0.997,   1.814e-04,      0.0357
 121,   1.169e-01,  -3.881e-01,  -2.661e-03,       0.071,       0.000,      -0.998,   2.145e-04,     -0.0178
 122,   9.897e-02,  -3.881e-01,  -3.769e-03,       0.054,       0.000,      -0.999,   2.349e-04,     -0.0545
 123,   7.997e-02,  -3.881e-01,  -4.587e-03,       0.033,       0.000,      -0.999,   2.417e-04,     -0.0708
 124,   6.097e-02,  -3.881e-01,  -5.007e-03,       0.011,       0.000,      -1.000,   2.346e-04,     -0.0735
 125,   4.307e-02,  -3.881e-01,  -5.009e-03,      -0.012,       0.000,      -1.000,   2.139e-04,     -0.0702
 126,   2.732e-02,  -3.881e-01,  -4.585e-03,      -0.044,       0.000,      -0.999,   1.810e-04,     -0.0603
 127,   1.462e-02,  -3.881e-01,  -3.703e-03,      -0.102,       0.000,      -0.995,   1.380e-04,     -0.0211
 128,   5.725e-03,  -3.881e-01,  -2.343e-03,      -0.228,       0.000,      -0.974,   8.798e-05,      0.1377
 129,   1.144e-03,  -3.881e-01,  -7.216e-04,      -0.577,       0.000,      -0.817,   3.566e-05,      0.5823
 130,   1.144e-03,  -3.881e-01,   1.487e-03,      -0.767,       0.000,       0.642,   4.535e-05,      0.1893
 131,   5.725e-03,  -3.881e-01,   4.460e-03,      -0.421,       0.000,       0.907,   9.442e-05,     -0.4119
 132,   1.462e-02,  -3.881e-01,   7.393e-03,      -0.239,       0.000,       0.971,   1.413e-04,     -0.5233
 133,   2.732e-02,  -3.881e-01,   9.671e-03,      -0.128,       0.000,       0.992,   1.823e-04,     -0.4927
 134,   4.307e-02,  -3.881e-01,   1.103e-02,      -0.050,       0.000,       0.999,   2.142e-04,     -0.4304
 135,   6.097e-02,  -3.881e-01,   1.133e-02,       0.014,       0.000,       1.000,   2.346e-04,     -0.3658
 136,   7.997e-02,  -3.881e-01,   1.049e-02,       0.073,       0.000,       0.997,   2.422e-04,     -0.2860
 137,   9.897e-02,  -3.881e-01,   8.692e-03,       0.117,       0.000,       0.993,   2.362e-04,     -0.1903
 138,   1.169e-01,  -3.881e-01,   6.363e-03,       0.143,       0.000,       0.990,   2.161e-04,     -0.0947
 139,   1.326e-01,  -3.881e-01,   4.010e-03,       0.154,      -0.000,       0.988,   1.830e-04,     -0.0034
 140,   1.453e-01,  -3.881e-01,   2.079e-03,       0.146,      -0.000,       0.989,   1.387e-04,      0.0798
 141,   1.542e-01,  -3.881e-01,   8.574e-04,       0.120,       0.000,       0.993,   8.629e-05,      0.1492
 142,   1.588e-01,  -3.881e-01,   3.496e-04,       0.082,       0.000,       0.997,   2.922e-05,      0.1838
Strip 6
